name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"43.57012362960397, 11.26645843068356",2001-03-25,22,11.6,16.2,22,11.6,16.2,11.3,75.02,0,,0,,,,,26.3,224.8,1001.6,50,9.3,,,,,2001-03-25T07:09:16,2001-03-25T19:33:14,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-03-26,18.7,12.9,15.2,18.7,12.9,15.2,9.8,71.35,0.69,,4.17,,,,,21.4,252.2,1004.6,57.4,10.9,,,,,2001-03-26T07:07:28,2001-03-26T19:34:26,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-03-27,16.8,9.1,12.8,16.8,8,12.8,10.1,84.37,0.84,,8.33,,,,,24.6,196.2,1008.2,62.9,10.8,,,,,2001-03-27T07:05:40,2001-03-27T19:35:38,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-03-28,18.1,9.8,12.9,18.1,8.7,12.8,9.9,83.2,1.24,,4.35,,,,,16.6,157,1013.6,69.5,9.1,,,,,2001-03-28T07:03:52,2001-03-28T19:36:50,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-03-29,17.2,10.5,13.3,17.2,10.5,13.4,9.7,80.32,13.98,,20,,,,,21.7,179.9,1010.3,84.2,9,,,,,2001-03-29T07:02:05,2001-03-29T19:38:01,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-03-30,13.5,9.7,11,13.5,8.5,10.9,8.5,84.7,25.75,,16.67,,,,,16.7,103,1002.4,79.9,9.3,,,,,2001-03-30T07:00:17,2001-03-30T19:39:13,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-03-31,18.1,11.7,13.9,18.1,11.7,13.9,6,59.73,0.51,,4.35,,,,,32.5,65.1,1015.3,57.4,10.9,,,,,2001-03-31T06:58:30,2001-03-31T19:40:24,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-01,17.3,10.8,13.6,17.3,10.8,13.6,4.2,53.64,0,,0,,,,,25.9,62.8,1020.7,16.6,10.2,,,,,2001-04-01T06:56:43,2001-04-01T19:41:36,0.25,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-02,18.9,5.8,13.3,18.9,3.7,13,3,52.58,0,,0,,,,,17.9,90.6,1023.3,0,10.2,,,,,2001-04-02T06:54:56,2001-04-02T19:42:47,0.31,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-03,18.8,6.1,12.5,18.8,5.7,12.4,6.7,69.84,0,,0,,,,,19.8,196.1,1021.6,26.2,9,,,,,2001-04-03T06:53:10,2001-04-03T19:43:58,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-04,16.7,8,12.2,16.7,7.4,12.1,8.9,81.19,0,,0,,,,,16.6,203.9,1020.2,67.5,7.2,,,,,2001-04-04T06:51:23,2001-04-04T19:45:10,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-05,16.2,8.6,12.9,16.2,5.6,12.8,7.4,70.61,3.92,,4.17,,,,,24.7,132.8,1014.2,51.5,9.7,,,,,2001-04-05T06:49:38,2001-04-05T19:46:21,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-06,19.8,5.2,12.1,19.8,4.3,11.7,6.4,70.77,0,,0,,,,,16.6,182,1016.5,19.9,10.7,,,,,2001-04-06T06:47:52,2001-04-06T19:47:32,0.48,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-07,14,8.1,11.7,14,8.1,11.8,9.7,87.43,18.97,,8.33,,,,,22.8,174,1010.6,66.5,8.4,,,,,2001-04-07T06:46:07,2001-04-07T19:48:44,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-08,15.9,9.9,12.5,15.9,9.9,12.5,8.2,76.13,0.97,,8.7,,,,,20.7,220.8,1006.2,59.5,10.4,,,,,2001-04-08T06:44:23,2001-04-08T19:49:55,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-09,19.1,4.9,12.1,19.1,3.9,11.7,5.3,67.52,0.11,,4.17,,,,,16.3,178.3,1015.4,25.2,10.6,,,,,2001-04-09T06:42:39,2001-04-09T19:51:06,0.52,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-10,19.7,5.2,12.6,19.7,5.2,12.4,6.4,69.08,0,,0,,,,,15.9,172.7,1013.2,15.8,10.4,,,,,2001-04-10T06:40:55,2001-04-10T19:52:17,0.53,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-11,13.9,10.7,12.2,13.9,10.7,12.3,7.5,73.51,3.95,,16.67,,,,,32.2,88.5,1005.9,85.8,10.1,,,,,2001-04-11T06:39:12,2001-04-11T19:53:29,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-12,17.1,8.9,12.9,17.1,8.9,12.9,7.2,68.96,3.72,,8.33,,,,,23.2,73.7,1010.9,68.7,11,,,,,2001-04-12T06:37:30,2001-04-12T19:54:40,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-13,18.1,6.2,12.3,18.1,5.3,12.2,7.3,73.73,0.11,,4.35,,,,,14.8,153.4,1013,40.8,10.4,,,,,2001-04-13T06:35:48,2001-04-13T19:55:51,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-14,11.9,5,9,11.9,0.6,7,-1.1,51.39,0.89,,12.5,,,,,46.2,61.2,1014.9,52,10.6,,,,,2001-04-14T06:34:07,2001-04-14T19:57:02,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-15,13.8,0.3,7.3,13.8,-3.2,6.6,-1.1,57.28,0,,0,,,,,23.7,183.9,1019.2,34.7,10.7,,,,,2001-04-15T06:32:27,2001-04-15T19:58:14,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-16,12.1,8.5,10.4,12.1,7.3,9.9,6.9,80.1,2.35,,8.33,,,,,18.4,127,1012.4,92.1,7.6,,,,,2001-04-16T06:30:47,2001-04-16T19:59:25,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-17,15.1,8.8,11.5,15.1,7.5,11.4,4.5,64.25,4.79,,12.5,,,,,23.9,85.8,1010.3,51.1,9.5,,,,,2001-04-17T06:29:08,2001-04-17T20:00:36,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-18,17.5,3.1,10.6,17.5,1.7,10.1,4.1,67.4,0,,0,,,,,21.1,188.3,1011.5,26.8,10.7,,,,,2001-04-18T06:27:30,2001-04-18T20:01:47,0.88,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-19,17.7,9.6,12.8,17.7,8.9,12.7,7.5,72.59,2.89,,12.5,,,,,26.1,190.7,1008.1,68.3,9.5,,,,,2001-04-19T06:25:52,2001-04-19T20:02:58,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-20,15.1,9.9,12.2,15.1,9.9,12.2,7,71.24,2.49,,8.7,,,,,20.5,217.7,1003.9,71.4,10.2,,,,,2001-04-20T06:24:16,2001-04-20T20:04:10,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-21,12.1,6.1,8.7,12.1,2.5,6.9,4.4,75.39,4.24,,12.5,,,,,31.3,185.4,999,64.3,9.9,,,,,2001-04-21T06:22:40,2001-04-21T20:05:21,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-22,14.7,3.1,8.5,14.7,-0.4,7.8,2.7,70.15,0.84,,12.5,,,,,16.8,208.4,999.6,46.6,10.4,,,,,2001-04-22T06:21:05,2001-04-22T20:06:32,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-23,13.3,4.4,8.9,13.3,3.3,8.2,6.1,83.18,7.54,,8.7,,,,,17.2,146.9,1004.8,62.6,8.1,,,,,2001-04-23T06:19:31,2001-04-23T20:07:43,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-24,19.7,5.1,12.7,19.7,4,12.7,7.8,74.24,0.28,,8.33,,,,,11.2,168.7,1014.4,52.5,7.8,,,,,2001-04-24T06:17:59,2001-04-24T20:08:54,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-25,23.5,9.1,16,23.5,9.1,16,10.1,71.1,0,,0,,,,,13.9,151.6,1019,25.6,10.1,,,,,2001-04-25T06:16:27,2001-04-25T20:10:05,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-26,20.5,11.1,16,20.5,11.1,16,8.9,65.32,0,,0,,,,,17.5,215,1018,28.7,10.7,,,,,2001-04-26T06:14:56,2001-04-26T20:11:16,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-27,22.5,8.5,14.9,22.5,8.5,14.8,9,71.4,0,,0,,,,,14.5,176.2,1018.2,28.4,8.2,,,,,2001-04-27T06:13:26,2001-04-27T20:12:26,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-28,21.5,9.1,15.4,21.5,8.6,15.4,8.8,67.23,0,,0,,,,,15.9,208.5,1015.6,31.2,9.3,,,,,2001-04-28T06:11:57,2001-04-28T20:13:37,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-29,24.3,8.1,15.8,24.3,7.9,15.8,8.5,66.48,0,,0,,,,,14.8,192.5,1014.2,7.3,9.2,,,,,2001-04-29T06:10:30,2001-04-29T20:14:47,0.18,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-04-30,25.3,12.4,18.4,25.3,12.4,18.4,11.9,67.35,0,,0,,,,,13,161.7,1012.8,57,10.5,,,,,2001-04-30T06:09:03,2001-04-30T20:15:58,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-01,26,11.1,19,26,11.1,19,12.6,69.84,0,,0,,,,,11.2,191.8,1016.3,39.9,10.6,,,,,2001-05-01T06:07:38,2001-05-01T20:17:08,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-02,29.7,14.9,21.5,28.9,14.9,21.4,14,66.29,0,,0,,,,,14.8,175.3,1015.6,49.8,9.9,,,,,2001-05-02T06:06:14,2001-05-02T20:18:18,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-03,27,15.9,20.7,26.9,15.9,20.7,14,69.52,0.27,,12.5,,,,,16.6,223.8,1008.9,70.1,9.6,,,,,2001-05-03T06:04:52,2001-05-03T20:19:28,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-04,21,13.9,16.4,21,13.9,16.4,14.6,89.46,9.19,,13.04,,,,,20.5,288.2,1005.5,85.4,6.7,,,,,2001-05-04T06:03:30,2001-05-04T20:20:37,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-05,17.1,13.1,14.3,17.1,13.1,14.3,12.2,87.66,2.03,,16.67,,,,,18.4,318.8,1004.1,79,5.7,,,,,2001-05-05T06:02:11,2001-05-05T20:21:46,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-06,14.9,13.7,14.3,14.9,13.7,14.2,12.7,90.31,12.8,,20,,,,,13,285.3,1007.2,96.5,6.8,,,,,2001-05-06T06:00:52,2001-05-06T20:22:55,0.49,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-07,16.9,12.9,14.6,16.9,12.9,14.6,13,90.44,10.37,,16.67,,,,,12.2,289.9,1010.4,91.5,7,,,,,2001-05-07T05:59:35,2001-05-07T20:24:04,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-08,22.1,13.4,16.7,22.1,13.4,16.7,14,85.06,2.08,,8.33,,,,,20.9,231.7,1015.6,73.8,14.7,,,,,2001-05-08T05:58:19,2001-05-08T20:25:12,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-09,25.1,12.1,17.4,25.1,12.1,17.4,13.5,79.26,0.09,,9.09,,,,,13.2,242.8,1017.5,50.4,12.2,,,,,2001-05-09T05:57:05,2001-05-09T20:26:20,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-10,25.5,13.1,18.4,25.5,13.1,18.5,12.5,71.14,0,,0,,,,,26.3,139.8,1014.7,23.5,12.9,,,,,2001-05-10T05:55:52,2001-05-10T20:27:28,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-11,24.1,13.8,19.7,24.1,13.8,19.7,8.8,51.23,0,,0,,,,,24.7,77.8,1013.2,10.6,10.2,,,,,2001-05-11T05:54:41,2001-05-11T20:28:35,0.58,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-12,23.2,10.1,17.5,23.2,10.1,17.6,11.5,69.31,0.11,,4.35,,,,,14.5,180.1,1013.6,20.2,10.3,,,,,2001-05-12T05:53:31,2001-05-12T20:29:41,0.62,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-13,24.7,11.4,18.9,24.7,11.4,18.9,11.7,66.11,0,,0,,,,,20.2,206.1,1014.3,22.7,11.4,,,,,2001-05-13T05:52:23,2001-05-13T20:30:47,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-14,24.7,11.1,18.6,24.7,11.1,18.7,12.2,69.2,0,,0,,,,,17.5,198.9,1014.1,43.2,10.5,,,,,2001-05-14T05:51:17,2001-05-14T20:31:53,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-15,21.1,14,18,21.1,14,18,13.5,76.11,0,,0,,,,,17.1,159.6,1015.3,64.2,11.2,,,,,2001-05-15T05:50:13,2001-05-15T20:32:58,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-16,24.4,13.1,18.6,24.4,13.1,18.6,14.1,77.29,0.07,,5,,,,,12.3,186.4,1017.7,46.8,10,,,,,2001-05-16T05:49:10,2001-05-16T20:34:02,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-17,24.5,14.8,19.8,24.5,14.8,19.8,14.9,75.21,0.07,,4.55,,,,,16.3,207.4,1016.8,48.4,11.2,,,,,2001-05-17T05:48:09,2001-05-17T20:35:06,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-18,24.7,12.1,19.2,24.7,12.1,19.2,14.6,76.57,0,,0,,,,,17,217.2,1012.1,40,11.2,,,,,2001-05-18T05:47:09,2001-05-18T20:36:09,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-19,24.1,13.8,19.4,24.1,13.8,19.4,11.5,63.36,0,,0,,,,,34.3,119,1014.7,7.6,10.6,,,,,2001-05-19T05:46:12,2001-05-19T20:37:12,0.93,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-20,23.2,14.1,19.4,23.2,14.1,19.4,8.8,51.28,0.22,,4.17,,,,,35.3,120.5,1018.1,49.5,10.4,,,,,2001-05-20T05:45:16,2001-05-20T20:38:13,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-21,21.1,15.1,17.6,21.1,15.1,17.6,14.7,83.33,3.99,,17.39,,,,,22.3,153.8,1016,94.1,13.6,,,,,2001-05-21T05:44:22,2001-05-21T20:39:14,0.99,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-22,24.7,14.1,19.4,24.7,14.1,19.4,14.3,73.91,0.38,,4.55,,,,,22.5,180.5,1012.7,58.7,11.3,,,,,2001-05-22T05:43:30,2001-05-22T20:40:14,1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-23,25.8,15.8,20.5,25.8,15.8,20.5,14.4,70.42,0,,0,,,,,26.5,140.7,1016.5,29.1,11.9,,,,,2001-05-23T05:42:40,2001-05-23T20:41:13,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-24,25.9,15.8,20.4,25.9,15.8,20.4,14.6,71.15,1.59,,4.76,,,,,22.1,136.1,1018.2,37.8,10,,,,,2001-05-24T05:41:52,2001-05-24T20:42:11,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-25,25.8,15.1,19.9,25.8,15.1,19.9,16.3,81.61,0.96,,8.7,,,,,17.2,233.5,1013.8,41.6,14.9,,,,,2001-05-25T05:41:06,2001-05-25T20:43:07,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-26,27.1,15.9,22.1,27.2,15.9,22.1,13,60.58,0.11,,4.17,,,,,20.2,115.1,1016,24.4,11.6,,,,,2001-05-26T05:40:22,2001-05-26T20:44:03,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-27,29.8,14,22.4,29.2,14,22.1,11.8,54.87,0,,0,,,,,16.1,195.7,1021.4,1.4,10.4,,,,,2001-05-27T05:39:40,2001-05-27T20:44:58,0.12,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-28,28.4,15.7,21.9,28.9,15.7,22,15.4,68.08,0,,0,,,,,20.2,196,1023.1,3.1,10.3,,,,,2001-05-28T05:39:00,2001-05-28T20:45:52,0.17,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-29,28.7,17.8,22.6,29.9,17.8,22.8,16.5,71.07,0,,0,,,,,17.9,217.2,1021.2,19.5,11.8,,,,,2001-05-29T05:38:22,2001-05-29T20:46:44,0.23,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-30,29.7,15.8,23,30.4,15.8,23.2,15.2,63.16,0,,0,,,,,19.3,216.7,1017.3,6.6,10.3,,,,,2001-05-30T05:37:46,2001-05-30T20:47:36,0.28,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-05-31,28.1,17.8,22.6,28.9,17.8,22.8,16.2,68.41,0,,0,,,,,24.1,205.4,1014.1,12.8,11.3,,,,,2001-05-31T05:37:12,2001-05-31T20:48:26,0.34,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-06-01,27.1,18.2,23.1,27.4,18.2,23.1,16,65.82,0,,0,,,,,17.7,138.8,1011.2,51.8,12.7,,,,,2001-06-01T05:36:40,2001-06-01T20:49:14,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16158099999,16172099999"
"43.57012362960397, 11.26645843068356",2001-06-02,26.9,14.9,21.7,27.1,14.9,21.7,12.8,59.12,0,,0,,,,,20.7,193.5,1012.2,39.1,13.1,,,,,2001-06-02T05:36:11,2001-06-02T20:50:02,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16158099999,16172099999"
